% Model:              20150806_thermoelastic_damping_3d.mph
% Version:            COMSOL 5.0.0.243
% Date:               Aug 13 2015, 12:33
% Dimension:          1
% Nodes:              1001
% Expressions:        1
% Description:        Point graph
% X                       Height
1627069.2                 6.199465558326152E-10
1627069.4                 6.643208138386179E-10
1627069.6                 7.142351096563782E-10
1627069.8                 7.703750614079776E-10
1627070                   8.333232738782364E-10
1627070.2                 9.033484431463616E-10
1627070.4                 9.800265419867686E-10
1627070.6                 1.0616294582687075E-9
1627070.8                 1.1442945601492737E-9
1627071                   1.221252414250377E-9
1627071.2                 1.2828806134334214E-9
1627071.4                 1.3186596495871667E-9
1627071.6                 1.3211651195940786E-9
1627071.8                 1.2898381667646324E-9
1627072                   1.2312979692713378E-9
1627072.2                 1.1558965476198242E-9
1627072.4                 1.073560814773559E-9
1627072.6                 9.915064946696667E-10
1627072.8                 9.139745630992764E-10
1627073                   8.429451106457126E-10
1627073.2                 7.789858828762941E-10
1627073.4                 7.218995245506925E-10
1627073.6                 6.711323864501967E-10
1627073.8                 6.260052028366652E-10
1627074                   5.858320307814716E-10
1627074.2                 5.499753961655537E-10
1627074.4                 5.178672932810973E-10
1627074.6                 4.890129756357984E-10
1627074.8                 4.629867469669072E-10
1627075                   4.3942456399761047E-10
1627075.2                 4.1801585802513595E-10
1627075.4                 3.984957015521324E-10
1627075.6                 3.8063778421550894E-10
1627075.8                 3.6424833078411895E-10
1627076                   3.491609370035057E-10
1627076.2                 3.3523223355706823E-10
1627076.4                 3.223382668166153E-10
1627076.6                 3.103714862729329E-10
1627076.8                 2.9923823863316775E-10
1627077                   2.8885668161786816E-10
1627077.2                 2.7915504445674655E-10
1627077.4                 2.7007017392621124E-10
1627077.6                 2.6154631577453963E-10
1627077.8                 2.5353409039065204E-10
1627078                   2.4598962888018765E-10
1627078.2                 2.38873842211639E-10
1627078.4                 2.321518007657572E-10
1627078.6                 2.2579220590498132E-10
1627078.8                 2.1976693847101896E-10
1627079                   2.1405067166321773E-10
1627079.2                 2.0862053819164463E-10
